,european_identity,eu_migrants,noneu_migrants,socialclass,life_satisfaction,national_econ,job_situation,attachment_country,rightwing,age,gender
15993,2.0,1.0,1.0,3,3,2.0,3.0,4.0,4.0,45,0
15997,2.0,1.0,0.0,3,3,2.0,3.0,4.0,4.0,70,0
15998,2.0,1.0,0.0,1,3,2.0,3.0,4.0,3.0,40,1
15999,2.0,1.0,0.0,3,4,2.0,4.0,4.0,3.0,48,1
16001,4.0,1.0,1.0,3,3,2.0,3.0,4.0,4.0,25,0
16002,4.0,1.0,0.0,3,3,4.0,4.0,4.0,4.0,17,1
16003,2.0,1.0,0.0,3,3,3.0,3.0,4.0,5.0,39,0
16004,2.0,1.0,0.0,3,3,4.0,4.0,3.0,3.0,23,1
16005,1.0,1.0,0.0,3,4,4.0,3.0,4.0,5.0,57,0
16006,1.0,1.0,0.0,3,3,3.0,3.0,4.0,3.0,22,1
16007,2.0,0.0,1.0,3,4,4.0,4.0,4.0,4.0,47,0
16012,2.0,1.0,0.0,3,3,3.0,3.0,4.0,3.0,43,0
16016,2.0,1.0,0.0,3,3,2.0,3.0,4.0,4.0,21,1
16017,2.0,1.0,0.0,3,3,3.0,3.0,4.0,5.0,49,1
16018,2.0,1.0,0.0,3,3,2.0,2.0,4.0,2.0,51,0
16020,2.0,1.0,0.0,1,3,2.0,3.0,4.0,2.0,79,1
16022,1.0,1.0,1.0,1,2,1.0,2.0,3.0,3.0,49,1
16024,2.0,1.0,1.0,1,3,1.0,2.0,4.0,3.0,44,1
16026,2.0,1.0,1.0,3,3,2.0,3.0,3.0,4.0,35,1
16027,2.0,0.0,0.0,1,1,1.0,1.0,4.0,3.0,73,1
16029,2.0,1.0,1.0,3,3,3.0,3.0,3.0,3.0,21,0
16039,2.0,1.0,1.0,2,2,2.0,2.0,3.0,2.0,59,0
16041,3.0,1.0,1.0,3,2,2.0,2.0,4.0,1.0,63,0
16043,2.0,1.0,0.0,3,3,2.0,3.0,3.0,4.0,29,1
16045,2.0,0.0,0.0,3,2,2.0,3.0,4.0,5.0,52,0
16046,1.0,0.0,0.0,3,2,2.0,2.0,4.0,1.0,68,1
16047,2.0,0.0,0.0,3,3,3.0,3.0,3.0,4.0,31,1
16049,1.0,0.0,0.0,2,1,2.0,1.0,4.0,1.0,75,1
16050,2.0,0.0,0.0,3,3,2.0,3.0,3.0,5.0,51,0
16051,1.0,0.0,0.0,3,1,2.0,2.0,3.0,1.0,65,0
16052,2.0,0.0,0.0,3,2,3.0,2.0,3.0,5.0,28,0
16054,2.0,0.0,0.0,2,2,3.0,2.0,3.0,5.0,36,0
16056,1.0,1.0,1.0,3,3,3.0,2.0,4.0,5.0,41,0
16057,2.0,0.0,0.0,1,1,1.0,1.0,3.0,4.0,65,0
16058,2.0,0.0,0.0,1,2,1.0,2.0,3.0,4.0,55,1
16059,1.0,1.0,0.0,1,2,2.0,1.0,4.0,3.0,69,0
16060,2.0,1.0,0.0,2,2,2.0,3.0,4.0,5.0,42,0
16061,1.0,0.0,0.0,1,2,1.0,3.0,4.0,1.0,56,1
16064,2.0,1.0,0.0,1,3,2.0,3.0,4.0,4.0,36,1
16065,1.0,1.0,0.0,3,3,2.0,3.0,3.0,4.0,50,0
16066,1.0,1.0,0.0,2,3,1.0,3.0,3.0,5.0,41,1
16072,1.0,0.0,0.0,1,3,1.0,3.0,4.0,3.0,57,1
16073,2.0,1.0,0.0,3,2,2.0,3.0,4.0,4.0,50,0
16081,1.0,0.0,0.0,3,1,2.0,3.0,4.0,5.0,41,1
16082,1.0,1.0,0.0,1,2,2.0,3.0,4.0,2.0,28,1
16085,2.0,1.0,0.0,3,3,2.0,3.0,4.0,2.0,46,1
16086,1.0,0.0,0.0,3,2,1.0,3.0,4.0,4.0,35,0
16087,1.0,1.0,0.0,3,1,1.0,3.0,4.0,4.0,47,1
16089,1.0,1.0,0.0,3,2,2.0,3.0,4.0,4.0,31,1
16092,1.0,0.0,0.0,3,2,2.0,2.0,3.0,1.0,72,1
16093,2.0,1.0,1.0,3,3,3.0,3.0,4.0,5.0,66,1
16094,3.0,1.0,1.0,4,4,3.0,3.0,4.0,4.0,58,1
16095,1.0,1.0,1.0,4,2,2.0,2.0,3.0,1.0,64,0
16098,2.0,1.0,1.0,4,4,3.0,3.0,4.0,5.0,38,1
16101,2.0,1.0,0.0,3,3,2.0,2.0,4.0,1.0,70,0
16102,2.0,1.0,0.0,3,3,3.0,3.0,4.0,3.0,31,1
16109,1.0,1.0,1.0,1,2,2.0,2.0,3.0,3.0,29,0
16112,1.0,1.0,1.0,2,2,2.0,2.0,4.0,2.0,28,0
16114,1.0,0.0,0.0,1,1,1.0,1.0,4.0,3.0,68,0
16115,2.0,1.0,1.0,3,2,3.0,3.0,4.0,3.0,36,1
16117,2.0,1.0,0.0,1,3,2.0,2.0,4.0,1.0,47,0
16118,2.0,1.0,0.0,1,2,2.0,2.0,4.0,1.0,68,0
16120,1.0,1.0,0.0,1,2,1.0,3.0,4.0,1.0,53,0
16121,1.0,1.0,0.0,1,3,1.0,3.0,4.0,1.0,69,1
16122,2.0,1.0,0.0,3,3,1.0,4.0,4.0,3.0,37,1
16123,2.0,1.0,1.0,4,3,3.0,4.0,4.0,4.0,48,0
16124,2.0,1.0,1.0,1,4,3.0,3.0,4.0,3.0,59,1
16125,2.0,1.0,1.0,2,3,3.0,3.0,4.0,2.0,54,0
16126,1.0,0.0,0.0,1,3,2.0,1.0,3.0,2.0,76,1
16128,3.0,1.0,0.0,3,3,3.0,3.0,3.0,5.0,42,1
16133,2.0,1.0,1.0,1,4,2.0,4.0,4.0,2.0,65,1
16134,1.0,1.0,0.0,1,3,3.0,3.0,4.0,2.0,62,0
16136,2.0,1.0,1.0,1,3,2.0,2.0,4.0,3.0,57,1
16139,2.0,1.0,0.0,3,3,2.0,3.0,4.0,3.0,32,0
16140,2.0,0.0,0.0,3,3,2.0,3.0,4.0,4.0,54,1
16141,3.0,1.0,0.0,4,3,3.0,3.0,3.0,4.0,44,1
16142,1.0,1.0,0.0,3,2,2.0,2.0,4.0,4.0,51,0
16143,2.0,0.0,0.0,3,3,3.0,3.0,4.0,3.0,57,1
16157,1.0,1.0,0.0,1,3,2.0,2.0,4.0,1.0,65,1
16158,2.0,1.0,1.0,2,3,3.0,3.0,4.0,4.0,54,0
16160,1.0,0.0,0.0,1,3,3.0,4.0,4.0,4.0,23,0
16161,1.0,0.0,0.0,1,3,3.0,4.0,4.0,4.0,51,0
16162,1.0,0.0,0.0,1,3,3.0,4.0,4.0,3.0,32,1
16163,1.0,1.0,0.0,3,3,3.0,4.0,4.0,4.0,41,1
16164,1.0,0.0,0.0,1,3,2.0,3.0,4.0,3.0,51,0
16165,1.0,0.0,0.0,1,3,2.0,3.0,4.0,1.0,62,0
16169,2.0,0.0,0.0,1,2,1.0,3.0,4.0,2.0,58,1
16173,2.0,1.0,0.0,1,3,2.0,3.0,4.0,5.0,64,1
16174,2.0,1.0,0.0,1,2,2.0,3.0,2.0,5.0,30,1
16175,2.0,1.0,1.0,1,3,2.0,3.0,2.0,4.0,56,0
16176,1.0,0.0,0.0,1,1,2.0,2.0,3.0,3.0,49,1
16177,1.0,1.0,0.0,2,2,1.0,2.0,4.0,1.0,66,0
16178,2.0,1.0,0.0,4,3,2.0,3.0,4.0,4.0,39,0
16179,1.0,0.0,0.0,2,1,2.0,2.0,3.0,3.0,62,1
16180,2.0,1.0,0.0,3,3,3.0,3.0,4.0,5.0,25,1
16181,1.0,1.0,0.0,1,2,2.0,3.0,4.0,3.0,58,0
16184,2.0,1.0,0.0,2,3,3.0,4.0,3.0,3.0,64,0
16187,1.0,0.0,0.0,3,3,2.0,3.0,4.0,1.0,35,1
16196,2.0,1.0,0.0,3,3,3.0,3.0,4.0,3.0,21,0
16197,2.0,1.0,0.0,3,2,2.0,2.0,4.0,2.0,52,0
16200,1.0,0.0,0.0,1,3,2.0,3.0,4.0,1.0,61,0
16202,1.0,0.0,0.0,1,3,2.0,3.0,4.0,3.0,69,1
16203,1.0,0.0,0.0,1,3,2.0,2.0,4.0,3.0,48,0
16207,3.0,1.0,1.0,1,3,3.0,3.0,3.0,4.0,39,1
16208,1.0,1.0,0.0,1,2,2.0,2.0,4.0,1.0,78,1
16223,2.0,1.0,1.0,3,3,2.0,3.0,4.0,3.0,52,1
16224,2.0,1.0,0.0,3,3,2.0,3.0,4.0,3.0,37,0
16227,2.0,1.0,1.0,3,3,3.0,3.0,3.0,4.0,51,0
16229,2.0,1.0,1.0,4,3,2.0,4.0,4.0,4.0,38,0
16230,2.0,0.0,0.0,1,2,1.0,3.0,3.0,2.0,56,1
16240,2.0,1.0,0.0,1,2,1.0,1.0,4.0,4.0,26,1
16241,1.0,0.0,0.0,1,1,1.0,2.0,4.0,1.0,64,0
16242,1.0,0.0,0.0,1,2,1.0,2.0,4.0,4.0,47,1
16244,2.0,0.0,0.0,2,2,1.0,3.0,4.0,5.0,54,1
16245,1.0,0.0,0.0,1,1,1.0,2.0,4.0,4.0,36,1
16246,2.0,0.0,0.0,2,2,1.0,3.0,4.0,4.0,32,0
16247,1.0,0.0,0.0,1,1,1.0,2.0,4.0,1.0,68,0
16248,1.0,0.0,0.0,1,1,1.0,2.0,4.0,1.0,58,0
16249,2.0,0.0,0.0,1,2,1.0,3.0,4.0,4.0,23,1
16250,1.0,0.0,0.0,1,1,1.0,1.0,4.0,1.0,73,1
16251,2.0,1.0,0.0,2,2,1.0,3.0,4.0,5.0,59,1
16252,2.0,1.0,0.0,1,2,1.0,1.0,4.0,4.0,23,1
16253,2.0,1.0,0.0,3,3,2.0,3.0,4.0,4.0,27,0
16256,2.0,1.0,0.0,4,3,3.0,4.0,4.0,4.0,43,0
16257,1.0,1.0,0.0,3,2,2.0,3.0,3.0,3.0,39,1
16258,1.0,1.0,0.0,1,1,3.0,3.0,4.0,4.0,55,1
16259,2.0,1.0,1.0,1,1,3.0,2.0,4.0,5.0,65,0
16260,1.0,0.0,0.0,1,1,2.0,1.0,4.0,1.0,58,1
16261,2.0,0.0,0.0,1,2,3.0,1.0,4.0,4.0,28,0
16262,2.0,0.0,0.0,3,3,3.0,3.0,4.0,3.0,46,0
16263,2.0,1.0,0.0,3,3,3.0,3.0,4.0,5.0,46,1
16264,1.0,0.0,0.0,1,2,3.0,1.0,4.0,1.0,69,0
16266,1.0,0.0,0.0,3,3,3.0,2.0,4.0,3.0,78,1
16267,1.0,1.0,0.0,1,1,2.0,2.0,4.0,1.0,53,0
16268,2.0,0.0,1.0,3,2,2.0,3.0,4.0,3.0,45,0
16271,2.0,1.0,0.0,3,2,3.0,4.0,4.0,5.0,51,0
16272,1.0,0.0,0.0,1,2,2.0,2.0,4.0,2.0,56,1
16274,1.0,1.0,0.0,3,3,3.0,3.0,4.0,4.0,52,0
16275,1.0,0.0,0.0,1,3,3.0,3.0,4.0,3.0,53,1
16276,1.0,0.0,0.0,1,3,3.0,3.0,4.0,3.0,31,1
16277,2.0,1.0,0.0,1,1,1.0,2.0,4.0,4.0,51,0
16278,1.0,1.0,0.0,1,1,1.0,2.0,3.0,2.0,69,0
16279,1.0,1.0,0.0,1,1,1.0,1.0,4.0,2.0,71,1
16280,1.0,1.0,0.0,3,3,3.0,3.0,4.0,4.0,51,1
16282,2.0,0.0,0.0,1,2,3.0,1.0,4.0,5.0,62,0
16283,2.0,0.0,0.0,2,3,2.0,3.0,4.0,5.0,64,0
16285,2.0,1.0,0.0,3,4,3.0,3.0,4.0,4.0,26,0
16288,2.0,1.0,1.0,3,4,2.0,3.0,4.0,3.0,42,0
16289,2.0,1.0,1.0,3,4,3.0,3.0,3.0,5.0,43,1
16290,1.0,0.0,0.0,3,4,2.0,4.0,4.0,1.0,83,0
16294,1.0,1.0,0.0,4,3,1.0,3.0,4.0,4.0,42,0
16295,3.0,1.0,1.0,3,3,3.0,4.0,3.0,3.0,39,1
16296,2.0,1.0,0.0,2,2,3.0,2.0,4.0,4.0,52,1
16298,2.0,1.0,0.0,2,2,3.0,1.0,4.0,5.0,48,0
16299,2.0,1.0,1.0,3,4,3.0,3.0,4.0,5.0,65,0
16300,2.0,0.0,0.0,3,4,2.0,2.0,4.0,1.0,36,0
16302,2.0,0.0,0.0,2,3,1.0,3.0,4.0,5.0,64,1
16303,1.0,0.0,0.0,2,4,2.0,2.0,4.0,3.0,54,0
16304,3.0,0.0,0.0,1,3,3.0,1.0,4.0,4.0,51,1
16310,2.0,1.0,1.0,3,3,2.0,3.0,4.0,2.0,58,0
16311,2.0,1.0,1.0,3,4,2.0,4.0,4.0,4.0,31,1
16313,2.0,1.0,1.0,2,3,2.0,3.0,4.0,1.0,36,1
16314,1.0,1.0,1.0,2,3,1.0,4.0,4.0,1.0,16,0
16315,2.0,0.0,0.0,1,4,2.0,3.0,4.0,2.0,44,1
16316,1.0,0.0,0.0,3,3,2.0,2.0,4.0,3.0,58,1
16317,2.0,0.0,0.0,3,2,2.0,2.0,3.0,3.0,61,0
16323,2.0,1.0,1.0,3,4,3.0,3.0,4.0,3.0,30,1
16325,1.0,1.0,1.0,3,3,3.0,4.0,4.0,4.0,50,0
16327,2.0,1.0,1.0,4,4,3.0,4.0,4.0,3.0,31,1
16329,2.0,1.0,0.0,4,4,2.0,4.0,4.0,3.0,53,0
16343,1.0,1.0,0.0,3,4,3.0,3.0,4.0,4.0,45,0
16345,2.0,1.0,0.0,3,3,3.0,3.0,4.0,5.0,51,0
16346,1.0,1.0,0.0,3,3,2.0,3.0,4.0,1.0,79,1
16347,2.0,0.0,0.0,3,4,3.0,3.0,4.0,3.0,59,0
16350,1.0,1.0,1.0,2,3,1.0,4.0,4.0,5.0,38,0
16351,1.0,1.0,1.0,2,1,1.0,1.0,4.0,3.0,33,0
16360,2.0,1.0,0.0,3,4,2.0,4.0,4.0,4.0,80,1
16362,1.0,0.0,0.0,3,3,1.0,3.0,4.0,3.0,53,1
16363,2.0,1.0,1.0,3,3,1.0,3.0,4.0,1.0,36,0
16364,3.0,1.0,1.0,3,3,3.0,4.0,3.0,4.0,37,1
16365,2.0,1.0,1.0,1,3,2.0,2.0,4.0,1.0,62,0
16368,2.0,0.0,0.0,3,2,1.0,3.0,3.0,1.0,60,1
16370,1.0,0.0,0.0,3,3,3.0,3.0,4.0,1.0,73,1
16371,2.0,0.0,0.0,3,3,2.0,2.0,4.0,3.0,64,1
16374,1.0,1.0,1.0,1,2,2.0,1.0,3.0,1.0,64,1
16377,2.0,0.0,0.0,3,3,2.0,3.0,4.0,3.0,59,0
16378,2.0,0.0,0.0,3,4,2.0,3.0,4.0,4.0,35,0
16380,2.0,1.0,1.0,3,4,2.0,3.0,4.0,4.0,38,1
16382,2.0,1.0,1.0,3,4,2.0,3.0,4.0,3.0,45,0
16385,2.0,1.0,0.0,3,3,3.0,2.0,4.0,4.0,59,0
16386,2.0,1.0,0.0,3,4,2.0,3.0,4.0,4.0,53,1
16387,2.0,0.0,0.0,2,2,3.0,1.0,4.0,1.0,89,1
16388,1.0,1.0,0.0,2,4,1.0,3.0,4.0,3.0,55,1
16392,1.0,1.0,0.0,2,2,2.0,2.0,3.0,3.0,69,1
16395,1.0,1.0,1.0,1,3,2.0,1.0,4.0,1.0,32,0
16397,2.0,1.0,0.0,3,3,2.0,3.0,4.0,2.0,42,0
16398,1.0,0.0,0.0,1,2,1.0,3.0,4.0,1.0,53,0
16402,2.0,0.0,0.0,1,4,4.0,4.0,4.0,5.0,65,1
16404,2.0,0.0,0.0,2,3,2.0,3.0,4.0,4.0,57,0
16405,2.0,1.0,0.0,2,3,2.0,3.0,4.0,3.0,31,1
16406,1.0,1.0,1.0,1,2,3.0,1.0,3.0,5.0,60,1
16408,1.0,0.0,0.0,2,2,3.0,3.0,4.0,5.0,73,0
16410,2.0,1.0,0.0,3,3,1.0,2.0,4.0,4.0,56,0
16415,2.0,1.0,1.0,3,3,2.0,3.0,4.0,5.0,32,1
16416,2.0,0.0,0.0,3,3,2.0,3.0,4.0,4.0,62,1
16417,2.0,0.0,0.0,3,3,2.0,3.0,4.0,4.0,31,1
16418,2.0,1.0,0.0,3,3,2.0,3.0,4.0,4.0,37,1
16419,1.0,0.0,0.0,1,3,2.0,3.0,2.0,1.0,33,1
16420,2.0,1.0,1.0,1,2,3.0,3.0,4.0,1.0,52,0
16423,2.0,1.0,1.0,2,4,3.0,1.0,4.0,3.0,61,1
16425,2.0,0.0,0.0,3,4,2.0,3.0,4.0,3.0,44,1
16429,2.0,1.0,1.0,3,4,3.0,3.0,3.0,3.0,24,1
16430,2.0,0.0,0.0,3,3,2.0,2.0,2.0,4.0,25,0
16431,2.0,0.0,0.0,3,3,2.0,2.0,3.0,3.0,58,0
16433,2.0,1.0,1.0,3,3,3.0,3.0,4.0,4.0,32,1
16434,2.0,1.0,0.0,3,4,3.0,4.0,4.0,5.0,39,1
16435,1.0,0.0,0.0,3,4,2.0,3.0,4.0,2.0,49,0
16441,2.0,1.0,0.0,3,2,3.0,3.0,3.0,3.0,54,0
16444,1.0,0.0,1.0,1,3,3.0,3.0,4.0,4.0,28,1
16445,1.0,0.0,0.0,1,3,2.0,4.0,4.0,2.0,69,0
16446,1.0,0.0,0.0,1,3,2.0,2.0,4.0,2.0,76,0
16448,1.0,1.0,1.0,1,3,2.0,2.0,4.0,5.0,77,1
16449,1.0,0.0,0.0,1,2,2.0,2.0,4.0,3.0,65,0
16450,1.0,1.0,0.0,1,2,1.0,2.0,4.0,3.0,70,0
16451,1.0,0.0,0.0,1,2,1.0,3.0,4.0,2.0,35,1
16454,2.0,1.0,0.0,3,3,2.0,3.0,4.0,3.0,36,1
16455,1.0,1.0,0.0,3,3,3.0,3.0,4.0,5.0,48,1
16456,2.0,0.0,0.0,3,3,1.0,3.0,3.0,3.0,45,0
16457,1.0,1.0,1.0,3,3,2.0,2.0,3.0,1.0,68,1
16459,2.0,0.0,0.0,3,4,3.0,3.0,3.0,5.0,58,1
16460,2.0,1.0,1.0,2,3,3.0,3.0,4.0,3.0,49,1
16468,1.0,0.0,0.0,2,2,3.0,3.0,4.0,1.0,37,0
16471,1.0,0.0,0.0,3,4,3.0,3.0,4.0,3.0,26,0
16473,2.0,1.0,1.0,3,4,3.0,4.0,4.0,5.0,51,0
16483,1.0,1.0,0.0,1,3,2.0,3.0,4.0,1.0,46,1
16486,2.0,0.0,0.0,2,4,2.0,3.0,4.0,3.0,58,0
16488,2.0,1.0,0.0,2,3,2.0,3.0,4.0,3.0,45,0
16489,1.0,0.0,0.0,2,2,2.0,1.0,4.0,5.0,67,1
16490,2.0,1.0,0.0,4,3,3.0,4.0,4.0,3.0,55,1
16492,2.0,1.0,0.0,2,3,3.0,2.0,4.0,5.0,58,1
16493,2.0,1.0,0.0,3,3,3.0,3.0,4.0,3.0,61,1
16495,2.0,1.0,1.0,3,4,3.0,3.0,4.0,3.0,90,1
16502,1.0,0.0,0.0,3,3,2.0,3.0,4.0,3.0,31,0
16505,2.0,0.0,0.0,2,3,2.0,3.0,3.0,1.0,65,0
16506,2.0,0.0,0.0,2,4,2.0,3.0,3.0,5.0,50,0
16508,2.0,1.0,0.0,3,3,2.0,2.0,4.0,5.0,24,1
16511,1.0,0.0,0.0,3,4,3.0,3.0,4.0,5.0,50,0
16520,2.0,1.0,0.0,3,2,2.0,2.0,4.0,4.0,49,1
16525,3.0,1.0,1.0,3,4,3.0,3.0,4.0,3.0,54,0
16526,1.0,0.0,0.0,1,4,3.0,3.0,4.0,2.0,74,0
16528,1.0,0.0,0.0,1,2,2.0,2.0,4.0,5.0,85,1
16529,1.0,0.0,0.0,1,3,1.0,3.0,4.0,2.0,60,0
16530,1.0,0.0,0.0,1,3,2.0,4.0,4.0,1.0,62,1
16531,1.0,1.0,1.0,1,3,2.0,2.0,4.0,2.0,58,0
16532,1.0,0.0,0.0,3,4,2.0,2.0,2.0,3.0,16,1
16533,1.0,1.0,0.0,1,3,2.0,2.0,4.0,1.0,79,1
16534,2.0,0.0,0.0,3,4,3.0,3.0,4.0,5.0,50,0
16535,2.0,1.0,0.0,3,3,3.0,3.0,4.0,3.0,46,1
16536,2.0,1.0,1.0,1,3,3.0,2.0,4.0,1.0,50,1
16537,2.0,1.0,1.0,3,4,3.0,4.0,4.0,5.0,42,0
16538,1.0,1.0,0.0,3,3,2.0,3.0,3.0,1.0,33,1
16542,2.0,0.0,0.0,1,3,3.0,3.0,4.0,4.0,29,0
16544,2.0,0.0,0.0,3,3,2.0,3.0,4.0,3.0,55,0
16548,1.0,1.0,0.0,2,2,2.0,2.0,4.0,3.0,48,0
16553,2.0,0.0,1.0,4,4,3.0,3.0,4.0,5.0,53,0
16554,1.0,1.0,1.0,3,2,2.0,2.0,3.0,3.0,71,1
16560,1.0,0.0,1.0,1,3,2.0,3.0,4.0,1.0,57,1
16563,2.0,1.0,0.0,2,3,3.0,1.0,3.0,3.0,46,0
16566,3.0,1.0,1.0,3,4,3.0,3.0,4.0,1.0,18,0
16568,2.0,0.0,0.0,3,4,3.0,1.0,4.0,5.0,63,1
16569,2.0,0.0,0.0,3,4,2.0,3.0,4.0,3.0,49,1
16571,2.0,1.0,0.0,3,3,3.0,3.0,4.0,4.0,62,0
16573,1.0,0.0,0.0,3,3,1.0,3.0,3.0,5.0,32,0
16574,1.0,1.0,0.0,2,3,1.0,3.0,4.0,5.0,68,0
16576,2.0,1.0,1.0,4,4,3.0,4.0,4.0,3.0,70,1
16577,2.0,0.0,0.0,2,3,3.0,3.0,4.0,4.0,73,0
16583,2.0,1.0,1.0,3,2,3.0,2.0,3.0,3.0,64,1
16589,2.0,1.0,1.0,3,4,3.0,3.0,3.0,4.0,41,1
16592,1.0,0.0,0.0,1,2,1.0,2.0,3.0,1.0,59,1
16597,2.0,1.0,0.0,1,2,2.0,2.0,4.0,1.0,59,0
16599,2.0,0.0,0.0,2,3,1.0,2.0,4.0,3.0,36,0
16600,2.0,0.0,0.0,3,4,3.0,3.0,4.0,5.0,19,1
16601,2.0,1.0,1.0,3,3,3.0,3.0,4.0,5.0,44,1
16603,1.0,1.0,1.0,2,3,2.0,1.0,4.0,1.0,51,0
16609,2.0,1.0,1.0,2,3,3.0,3.0,4.0,3.0,50,0
16610,2.0,1.0,1.0,3,3,3.0,3.0,3.0,3.0,60,1
16613,3.0,0.0,0.0,3,4,2.0,2.0,4.0,5.0,38,1
16621,2.0,1.0,1.0,3,3,2.0,2.0,4.0,1.0,80,0
16623,2.0,0.0,0.0,3,3,3.0,4.0,4.0,3.0,70,0
16624,2.0,1.0,1.0,3,3,3.0,3.0,4.0,3.0,70,0
16625,1.0,0.0,0.0,1,3,1.0,3.0,4.0,1.0,59,0
16630,2.0,1.0,1.0,3,3,2.0,3.0,4.0,3.0,45,0
16632,1.0,1.0,0.0,3,3,2.0,2.0,3.0,5.0,34,0
16635,2.0,1.0,0.0,3,4,1.0,3.0,4.0,1.0,70,1
16636,1.0,1.0,0.0,3,4,2.0,3.0,4.0,3.0,72,1
16638,2.0,0.0,1.0,4,3,4.0,4.0,4.0,5.0,65,1
16639,2.0,1.0,1.0,2,2,1.0,2.0,3.0,2.0,23,0
16645,2.0,0.0,0.0,3,3,2.0,3.0,4.0,1.0,53,1
16647,2.0,1.0,0.0,3,3,3.0,3.0,4.0,4.0,44,0
16648,1.0,0.0,0.0,1,2,2.0,2.0,4.0,1.0,74,0
16651,1.0,0.0,0.0,1,3,2.0,1.0,4.0,1.0,78,0
16652,2.0,1.0,1.0,1,3,2.0,2.0,4.0,5.0,79,0
16653,1.0,1.0,1.0,1,4,2.0,2.0,4.0,2.0,80,1
16654,2.0,0.0,0.0,1,3,2.0,3.0,4.0,2.0,47,1
16655,1.0,1.0,1.0,1,2,2.0,2.0,4.0,4.0,78,0
16656,2.0,0.0,0.0,3,2,1.0,1.0,4.0,3.0,40,0
16662,2.0,1.0,0.0,1,3,2.0,3.0,3.0,1.0,18,0
16664,2.0,0.0,0.0,2,3,2.0,1.0,3.0,3.0,40,0
16670,2.0,1.0,1.0,2,3,3.0,3.0,4.0,5.0,81,0
16671,3.0,1.0,0.0,2,4,3.0,3.0,3.0,4.0,42,1
16672,2.0,1.0,1.0,1,3,3.0,3.0,4.0,1.0,54,0
16673,2.0,0.0,0.0,1,4,2.0,2.0,4.0,1.0,59,1
16677,2.0,1.0,0.0,2,2,2.0,2.0,4.0,2.0,50,1
16684,2.0,1.0,1.0,1,3,3.0,3.0,3.0,2.0,62,0
16686,1.0,1.0,1.0,3,3,4.0,3.0,4.0,2.0,17,0
16689,2.0,1.0,0.0,3,3,1.0,2.0,4.0,4.0,68,0
16691,1.0,0.0,0.0,3,3,3.0,3.0,4.0,4.0,69,0
16695,2.0,1.0,1.0,3,4,1.0,3.0,3.0,5.0,56,1
16698,2.0,1.0,1.0,1,4,2.0,3.0,4.0,1.0,17,1
16710,2.0,1.0,1.0,4,4,3.0,4.0,4.0,3.0,25,1
16712,2.0,1.0,0.0,3,4,3.0,3.0,4.0,3.0,56,0
16715,2.0,1.0,1.0,3,4,1.0,1.0,4.0,3.0,36,0
16717,2.0,1.0,0.0,1,4,2.0,3.0,4.0,4.0,68,0
16718,2.0,1.0,0.0,1,4,3.0,3.0,4.0,3.0,49,1
16719,2.0,1.0,0.0,2,3,2.0,1.0,4.0,4.0,30,1
16720,2.0,1.0,0.0,3,3,2.0,2.0,4.0,3.0,38,0
16721,2.0,0.0,0.0,1,2,2.0,2.0,4.0,5.0,60,0
16722,2.0,1.0,0.0,3,4,3.0,3.0,4.0,4.0,55,1
16725,2.0,1.0,1.0,1,4,3.0,1.0,4.0,2.0,44,0
16735,2.0,1.0,0.0,3,3,3.0,3.0,3.0,5.0,75,0
16736,2.0,1.0,0.0,3,4,2.0,4.0,4.0,1.0,75,1
16739,2.0,1.0,1.0,3,3,2.0,3.0,4.0,2.0,64,1
16741,2.0,0.0,0.0,3,3,3.0,2.0,3.0,4.0,24,0
16742,2.0,0.0,0.0,3,4,3.0,3.0,4.0,5.0,39,1
16743,2.0,0.0,0.0,1,3,3.0,3.0,4.0,3.0,57,1
16744,2.0,0.0,0.0,1,2,1.0,3.0,4.0,3.0,58,0
16745,2.0,0.0,0.0,1,3,3.0,3.0,4.0,3.0,60,1
16748,2.0,1.0,0.0,3,4,3.0,4.0,3.0,3.0,35,1
16750,2.0,1.0,0.0,3,3,3.0,3.0,4.0,1.0,64,1
16751,2.0,0.0,0.0,2,3,2.0,3.0,4.0,5.0,58,1
16756,2.0,1.0,0.0,3,3,2.0,2.0,4.0,3.0,68,1
16757,2.0,0.0,0.0,2,3,2.0,2.0,4.0,3.0,63,1
16758,2.0,1.0,0.0,3,3,3.0,3.0,4.0,3.0,57,1
16759,2.0,1.0,0.0,3,4,2.0,4.0,4.0,1.0,18,0
16760,2.0,1.0,0.0,3,3,3.0,2.0,4.0,4.0,51,0
16761,2.0,1.0,1.0,3,3,3.0,3.0,4.0,5.0,48,1
16762,2.0,0.0,0.0,1,3,3.0,3.0,4.0,1.0,58,1
16763,2.0,1.0,1.0,3,4,3.0,3.0,4.0,3.0,26,0
16765,2.0,0.0,0.0,3,4,3.0,3.0,4.0,3.0,60,0
16767,2.0,1.0,0.0,3,4,3.0,4.0,4.0,5.0,65,1
16768,2.0,0.0,0.0,2,3,2.0,2.0,4.0,1.0,27,0
16769,2.0,0.0,0.0,3,3,3.0,3.0,4.0,5.0,41,1
16771,2.0,1.0,1.0,3,4,3.0,3.0,4.0,4.0,51,0
16773,2.0,1.0,0.0,3,3,2.0,3.0,4.0,5.0,68,0
16776,2.0,1.0,0.0,3,3,2.0,4.0,4.0,5.0,38,1
16777,2.0,1.0,0.0,3,3,2.0,3.0,4.0,1.0,58,0
16779,2.0,1.0,0.0,3,3,2.0,3.0,4.0,3.0,64,1
